option_type,expire_date,symbol,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
PUTS,2023-01-20,AMZN,AMZN230120P01800000,2022-06-03 19:58:14+00:00,1800.0,77.0,75.25,79.25,7.5,10.791367,19.0,583.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01820000,2022-05-31 19:19:58+00:00,1820.0,85.08,79.05,82.95,0.0,0.0,7.0,491.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01840000,2022-06-03 14:28:10+00:00,1840.0,83.55,82.75,86.95,5.5699997,7.1428566,3.0,63.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01850000,2022-06-02 18:57:16+00:00,1850.0,84.75,85.0,88.95,5.4400024,6.8591633,10.0,270.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01860000,2022-06-03 14:48:21+00:00,1860.0,89.5,87.0,90.55,-0.40000153,-0.44494054,5.0,172.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01880000,2022-06-01 13:33:08+00:00,1880.0,91.8,91.25,94.8,0.0,0.0,1.0,122.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01900000,2022-06-02 19:54:40+00:00,1900.0,95.0,95.75,99.9,7.5,8.571429,1.0,760.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01920000,2022-06-02 14:49:00+00:00,1920.0,107.55,98.9,103.85,0.0,0.0,2.0,59.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01940000,2022-05-27 19:06:20+00:00,1940.0,138.35,103.6,108.6,0.0,0.0,4.0,124.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01950000,2022-06-02 19:59:37+00:00,1950.0,97.3,106.0,111.05,0.0,0.0,4.0,339.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01960000,2022-06-02 18:55:38+00:00,1960.0,102.14,108.45,113.55,0.0,0.0,9.0,105.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P01980000,2022-06-02 18:47:14+00:00,1980.0,106.41,113.55,118.65,0.0,0.0,2.0,296.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02000000,2022-06-03 19:50:36+00:00,2000.0,122.63,118.75,123.9,12.279999,11.128227,20.0,1802.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02050000,2022-06-02 18:25:03+00:00,2050.0,124.5,133.35,137.85,0.0,0.0,8.0,671.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02100000,2022-06-03 16:16:30+00:00,2100.0,151.7,148.25,152.95,14.699997,10.729924,2.0,588.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02130000,2022-05-24 17:03:45+00:00,2130.0,301.05,157.0,162.6,0.0,0.0,11.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02135000,2022-05-26 14:47:54+00:00,2135.0,235.9,158.6,164.2,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02140000,2022-05-24 17:38:58+00:00,2140.0,300.0,161.0,165.9,0.0,0.0,1.0,25.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02145000,2022-06-01 18:25:14+00:00,2145.0,164.5,161.8,168.35,0.0,0.0,3.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02150000,2022-06-03 19:29:58+00:00,2150.0,166.72,163.5,169.25,12.350006,8.000263,1.0,880.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02155000,2022-06-01 17:39:33+00:00,2155.0,172.84,165.95,170.95,0.0,0.0,2.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02160000,2022-05-27 17:37:39+00:00,2160.0,223.56,167.65,173.3,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02165000,2022-06-03 14:09:46+00:00,2165.0,168.15,168.45,174.35,-70.95001,-29.673782,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02170000,2022-06-01 18:31:44+00:00,2170.0,171.85,171.05,176.75,0.0,0.0,2.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02175000,2022-06-03 16:36:52+00:00,2175.0,177.09,171.85,177.85,-77.43001,-30.421972,52.0,7.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02180000,2022-05-26 13:51:42+00:00,2180.0,262.95,174.5,180.0,0.0,0.0,6.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02185000,2022-06-02 15:24:08+00:00,2185.0,181.1,175.35,181.4,0.0,0.0,4.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02190000,2022-06-02 17:53:34+00:00,2190.0,166.47,178.0,183.65,0.0,0.0,2.0,5.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02200000,2022-06-03 19:29:58+00:00,2200.0,184.07,181.55,187.25,18.290009,11.032699,97.0,1896.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02220000,2022-06-01 18:32:42+00:00,2220.0,189.82,187.9,194.15,0.0,0.0,1.0,56.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02225000,2022-06-03 14:48:04+00:00,2225.0,195.03,189.75,196.45,14.330002,7.930272,26.0,14.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02230000,2022-06-03 14:38:33+00:00,2230.0,197.0,191.65,197.9,14.5,7.945205,1.0,14.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02235000,2022-06-01 18:27:06+00:00,2235.0,195.1,194.4,199.8,0.0,0.0,3.0,5.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02240000,2022-05-26 18:46:15+00:00,2240.0,275.0,195.35,202.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02245000,2022-06-03 17:55:02+00:00,2245.0,203.0,198.2,203.6,-91.20999,-31.001663,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02250000,2022-06-03 18:30:14+00:00,2250.0,200.11,200.1,205.75,14.289993,7.6902337,3.0,1246.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02255000,2022-06-02 16:34:04+00:00,2255.0,191.55,201.1,207.7,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02270000,2022-05-27 17:17:08+00:00,2270.0,269.75,207.85,213.45,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02295000,2022-06-02 15:21:33+00:00,2295.0,222.7,217.85,223.95,0.0,0.0,4.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02300000,2022-06-03 19:35:04+00:00,2300.0,222.05,219.0,226.05,14.75,7.1152916,23.0,1817.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02320000,2022-06-03 14:25:13+00:00,2320.0,227.46,227.15,234.1,-16.289993,-6.683074,2.0,8.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02345000,2022-05-31 15:47:25+00:00,2345.0,255.3,238.8,244.9,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02350000,2022-06-03 17:41:54+00:00,2350.0,246.73,241.0,247.1,10.529999,4.458086,2.0,817.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02360000,2022-06-02 17:53:34+00:00,2360.0,230.7,245.35,251.55,0.0,0.0,2.0,11.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02365000,2022-06-03 14:38:46+00:00,2365.0,255.0,247.6,253.75,-0.5200043,-0.20350826,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02370000,2022-06-03 15:32:09+00:00,2370.0,256.8,249.8,256.15,21.799988,9.27659,6.0,22.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02400000,2022-06-03 19:08:43+00:00,2400.0,266.1,263.5,269.7,19.810013,8.043369,40.0,1501.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02450000,2022-06-03 17:20:07+00:00,2450.0,294.1,287.2,293.9,25.380005,9.444777,15.0,724.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02500000,2022-06-03 19:53:05+00:00,2500.0,315.0,312.35,319.15,25.130005,8.669405,13.0,2927.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02550000,2022-06-03 18:27:59+00:00,2550.0,339.8,338.05,345.85,21.809998,6.8587055,2.0,512.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02600000,2022-06-03 19:44:31+00:00,2600.0,373.0,366.65,374.0,34.640015,10.237621,14.0,1955.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02650000,2022-06-03 19:36:19+00:00,2650.0,397.53,395.85,403.65,-21.269989,-5.078794,2.0,715.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02700000,2022-06-03 15:13:54+00:00,2700.0,445.1,426.35,434.35,40.05002,9.887673,2.0,1850.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02750000,2022-06-02 13:53:54+00:00,2750.0,479.95,457.55,466.45,0.0,0.0,1.0,1179.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02800000,2022-06-03 19:12:48+00:00,2800.0,499.0,491.3,500.05,25.899994,5.4745283,46.0,2676.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02850000,2022-06-02 17:05:04+00:00,2850.0,502.86,525.65,534.6,0.0,0.0,1.0,666.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02900000,2022-06-02 15:51:02+00:00,2900.0,562.07,561.4,570.75,0.0,0.0,1.0,2563.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02940000,2022-05-27 16:08:19+00:00,2940.0,716.93,590.65,600.2,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02950000,2022-05-31 16:48:16+00:00,2950.0,634.51,598.15,607.85,0.0,0.0,7.0,833.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P02980000,2022-05-31 19:15:14+00:00,2980.0,639.62,620.8,630.55,0.0,0.0,10.0,11.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03000000,2022-06-03 14:56:15+00:00,3000.0,651.4,636.65,646.15,15.800049,2.485848,8.0,2924.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03020000,2022-06-01 18:54:36+00:00,3020.0,652.08,652.1,661.75,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03050000,2022-05-31 17:18:16+00:00,3050.0,687.94,675.05,685.45,0.0,0.0,1.0,934.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03090000,2022-05-31 19:41:25+00:00,3090.0,718.31,707.45,717.65,0.0,0.0,18.0,257.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03100000,2022-06-02 19:58:27+00:00,3100.0,675.74,715.6,725.8,0.0,0.0,8.0,1312.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03110000,2022-05-31 15:47:25+00:00,3110.0,792.37,723.8,734.05,0.0,0.0,2.0,291.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03120000,2022-05-31 15:46:48+00:00,3120.0,802.98,732.5,742.35,0.0,0.0,2.0,370.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03130000,2022-06-03 18:06:56+00:00,3130.0,744.97,740.35,750.6,-60.080017,-7.4628925,1.0,120.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03140000,2022-05-27 13:37:31+00:00,3140.0,889.0,748.6,758.85,0.0,0.0,1.0,163.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03150000,2022-05-26 16:19:16+00:00,3150.0,933.9,756.85,767.0,0.0,0.0,2.0,1108.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03160000,2022-05-26 14:26:56+00:00,3160.0,969.92,765.3,775.45,0.0,0.0,2.0,113.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03170000,2022-05-20 17:23:02+00:00,3170.0,1072.5,772.5,787.05,0.0,0.0,3.0,170.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03180000,2022-05-20 16:57:35+00:00,3180.0,1073.65,780.5,795.65,0.0,0.0,3.0,81.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03190000,2022-06-02 16:20:15+00:00,3190.0,782.75,789.15,804.15,0.0,0.0,5.0,304.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03200000,2022-06-02 16:20:15+00:00,3200.0,791.07,797.5,812.65,0.0,0.0,5.0,2187.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03210000,2022-05-31 16:03:31+00:00,3210.0,860.3,806.0,821.15,0.0,0.0,2.0,165.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03220000,2022-06-02 19:26:09+00:00,3220.0,783.75,815.0,829.7,0.0,0.0,2.0,100.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03225000,2022-05-26 17:59:20+00:00,3225.0,990.0,819.0,834.0,0.0,0.0,1.0,86.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03230000,2022-05-26 14:06:14+00:00,3230.0,1040.5,823.0,838.3,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03235000,2022-05-18 16:29:00+00:00,3235.0,1069.63,827.5,842.65,0.0,0.0,4.0,24.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03240000,2022-05-18 16:45:23+00:00,3240.0,1076.77,832.0,846.95,0.0,0.0,7.0,78.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03245000,2022-05-18 15:29:21+00:00,3245.0,1077.06,836.0,851.3,0.0,0.0,2.0,28.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03250000,2022-06-02 14:00:58+00:00,3250.0,870.55,840.5,855.6,0.0,0.0,1.0,192.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03255000,2022-05-18 14:56:53+00:00,3255.0,1061.03,845.0,859.9,0.0,0.0,4.0,29.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03260000,2022-05-18 16:36:41+00:00,3260.0,1091.5,849.0,864.35,0.0,0.0,2.0,64.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03265000,2022-05-17 18:08:58+00:00,3265.0,1004.5,853.5,868.65,0.0,0.0,1.0,90.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03270000,2022-05-12 16:54:38+00:00,3270.0,1138.01,857.5,873.0,0.0,0.0,54.0,129.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03275000,2022-05-17 18:08:58+00:00,3275.0,1014.0,862.0,877.05,0.0,0.0,1.0,34.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03280000,2022-05-27 13:37:31+00:00,3280.0,1018.0,866.55,881.6,0.0,0.0,1.0,67.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03285000,2022-05-06 19:46:24+00:00,3285.0,1004.0,870.5,886.05,0.0,0.0,11.0,83.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03290000,2022-06-01 19:53:03+00:00,3290.0,849.1,874.8,890.3,0.0,0.0,2.0,76.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03295000,2022-06-02 16:00:25+00:00,3295.0,883.76,879.0,894.7,0.0,0.0,7.0,103.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03300000,2022-06-02 16:00:25+00:00,3300.0,888.25,883.5,898.9,0.0,0.0,6.0,962.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03305000,2022-06-01 19:15:17+00:00,3305.0,879.05,888.0,903.6,0.0,0.0,2.0,48.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03310000,2022-05-26 13:52:13+00:00,3310.0,1119.67,892.5,907.7,0.0,0.0,1.0,120.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03315000,2022-04-05 17:46:09+00:00,3315.0,354.13,988.35,1001.25,0.0,0.0,5.0,137.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03320000,2022-05-27 19:43:08+00:00,3320.0,1047.09,901.5,916.5,0.0,0.0,1.0,203.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03330000,2022-05-23 15:27:48+00:00,3330.0,1229.91,910.0,925.4,0.0,0.0,1.0,241.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03340000,2022-06-01 13:31:09+00:00,3340.0,916.75,919.5,934.55,0.0,0.0,10.0,406.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03350000,2022-06-01 13:31:09+00:00,3350.0,925.75,928.0,943.5,0.0,0.0,10.0,1261.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03360000,2022-05-26 13:52:13+00:00,3360.0,1167.6,937.0,952.45,0.0,0.0,1.0,147.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03370000,2022-06-02 15:35:10+00:00,3370.0,956.57,946.0,961.6,0.0,0.0,1.0,1464.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03380000,2022-05-12 13:31:23+00:00,3380.0,927.7,954.5,970.45,0.0,0.0,2.0,421.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03390000,2022-06-01 15:13:24+00:00,3390.0,979.38,963.5,979.45,0.0,0.0,2.0,115.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03400000,2022-05-31 16:50:12+00:00,3400.0,1021.88,972.5,988.35,0.0,0.0,6.0,445.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03410000,2022-06-02 13:33:05+00:00,3410.0,1017.5,982.0,997.6,0.0,0.0,1.0,148.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03420000,2022-05-17 19:36:57+00:00,3420.0,1126.74,991.0,1006.75,0.0,0.0,3.0,223.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03430000,2022-06-02 13:33:05+00:00,3430.0,1000.45,1002.5,1015.65,-35.549988,-3.4314659,1.0,31.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03440000,2022-05-25 17:08:24+00:00,3440.0,1317.49,1009.0,1025.1,0.0,0.0,1.0,90.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03450000,2022-06-02 16:21:11+00:00,3450.0,1011.6,1019.0,1032.2,0.0,0.0,1.0,410.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03460000,2022-05-11 18:16:10+00:00,3460.0,1360.57,1028.0,1043.6,0.0,0.0,1.0,116.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03470000,2022-05-16 14:07:28+00:00,3470.0,1238.5,1037.0,1052.85,0.0,0.0,1.0,35.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03480000,2022-05-25 18:27:21+00:00,3480.0,1340.0,1046.5,1061.85,0.0,0.0,3.0,99.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03490000,2022-05-31 19:15:53+00:00,3490.0,1080.45,1055.5,1071.5,0.0,0.0,10.0,172.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03500000,2022-06-03 19:12:14+00:00,3500.0,1075.01,1065.0,1080.5,47.01001,4.572958,7.0,2933.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03550000,2022-06-03 13:55:43+00:00,3550.0,1084.91,1111.5,1127.5,-24.589966,-2.2163105,4.0,325.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03600000,2022-06-03 13:55:43+00:00,3600.0,1131.63,1158.5,1174.6,-77.099976,-6.378594,4.0,1383.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03650000,2022-06-01 15:46:11+00:00,3650.0,1170.0,1206.0,1222.4,0.0,0.0,1.0,126.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03700000,2022-05-31 17:17:09+00:00,3700.0,1307.91,1254.0,1270.4,0.0,0.0,4.0,9.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03750000,2022-05-31 17:55:46+00:00,3750.0,1325.2,1302.0,1318.55,0.0,0.0,12.0,12.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03800000,2022-06-01 19:39:16+00:00,3800.0,1347.05,1350.0,1367.2,0.0,0.0,8.0,56.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03850000,2022-05-31 13:44:36+00:00,3850.0,1503.0,1399.0,1415.8,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03900000,2022-05-25 14:34:00+00:00,3900.0,1756.43,1448.0,1464.6,0.0,0.0,2.0,16.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P03950000,2022-05-13 13:49:26+00:00,3950.0,1748.3,1497.5,1514.05,0.0,0.0,4.0,9.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04000000,2022-06-01 13:30:20+00:00,4000.0,1551.35,1546.5,1563.2,0.0,0.0,1.0,169.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04050000,2022-05-16 19:37:04+00:00,4050.0,1830.11,1595.5,1612.7,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04100000,2022-05-25 19:50:46+00:00,4100.0,1971.13,1645.5,1662.45,0.0,0.0,2.0,7.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04150000,2022-05-31 17:18:53+00:00,4150.0,1756.3,1695.0,1712.3,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04200000,2022-05-09 15:03:03+00:00,4200.0,1984.68,1745.0,1761.95,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04250000,2022-05-31 17:18:16+00:00,4250.0,1857.51,1795.5,1811.8,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04300000,2022-05-31 17:17:48+00:00,4300.0,1907.9,1844.5,1861.7,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04350000,2022-05-31 17:17:09+00:00,4350.0,1953.37,1895.0,1911.8,0.0,0.0,2.0,18.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04400000,2022-05-31 17:55:46+00:00,4400.0,1970.31,1945.5,1961.8,0.0,0.0,6.0,7.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04450000,2022-05-25 17:55:39+00:00,4450.0,2322.72,1994.5,2012.0,0.0,0.0,10.0,10.0,1.0000000000000003e-05,True,REGULAR,USD
PUTS,2023-01-20,AMZN,AMZN230120P04500000,2022-05-09 19:54:48+00:00,4500.0,2332.85,2044.05,2061.65,0.0,0.0,6.0,6.0,1.0000000000000003e-05,True,REGULAR,USD
